Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
31 March 2024,2394,Yerevan,Coca-Cola Hellenic Bottling Company Armenia,Communications Specialist,Communications/Journalism/PR,Full time,Civil contract,Junior,,"['Computer knowledge', 'English', 'Public relations']","['Written communication skills', 'Time management', 'Customer/service oriented', 'Public speaking', 'Communication']"
13 April 2024,781,Yerevan,Keygo,Engineer at the hotel,Quality Assurance /Control,Full time,Permanent,,300000 AMD - 350000 AMD Net a month,['Construction supervision'],['Problem solving']
02 April 2024,901,Yerevan,IDBank CJSC,"Հաճախորդների սպասարկման առաջատար մասնագետ, « «Կենտրոն» մ/ճ, 12 ժամյա գրաֆիկ",Banking/credit,Full time,Permanent,,,['LSBank'],[]
13 April 2024,799,Yerevan,Relum,Partner Success Manager,Sales/service management,Full time,Permanent,Mid level,,"['International Relations', 'B2B sales', 'B2B marketing', 'Partnership Building']","['Negotiation  skills', 'Detail-oriented', 'Goal-oriented', 'Analytical skills', 'Self-motivation', 'Hard-working']"
02 April 2024,1002,Yerevan,IDBank CJSC,"Հաճախորդների մենեջեր , «Կենտրոն» մ/ճ",Banking/credit,Other,Permanent,,,['LSBank'],"['Customer/service oriented', 'Ability to work under pressure', 'Fast orientation', 'Communicability']"
13 April 2024,687,Yerevan,Բեստ Ֆրենդս ՍՊԸ,Հաշվետար,Finance Management,Full time,Permanent,Mid level,,['Financial analysis'],['Problem solving']
25 March 2024,736,Yerevan,Ameriabank CJSC,Retail Business Change Senior Specialist,Banking/credit,Full time,Permanent,Senior,,"['Finance', 'Banking']","['Analytical skills', 'Communication Skills']"
03 April 2024,829,Yerevan,Simply Technologies,Senior Python developer,Software development,Full time,Permanent,Senior,,"['Python', 'Flask', 'PYTHON / DJANGO']","['Analytical skills', 'Logical thinking']"
13 April 2024,614,Yerevan,Simply Technologies,Business Development Manager,Other IT,Full time,Permanent,Senior,,"['Marketing management', 'Business Development']","['Leadership skills', 'Communication Skills']"
25 March 2024,723,Yerevan,Ameriabank CJSC,"Senior specialist, Financial Risks Management Division",Banking/credit,Full time,Permanent,Senior,,"['Risk management', 'Finance']",['Analytical skills']
12 April 2024,1082,Yerevan,BANA Angels,Administrative assistant,Other IT,Full time,Permanent,Junior,,"['MS Office', 'Operational management']","['Teamwork', 'Fast learning ability', 'Self-motivation', 'Proactive']"
05 April 2024,477,Yerevan,FINCA UCO CJSC,Product Manager,Product/Project Management,Full time,Permanent,Mid level,,[],['Time management']
13 April 2024,860,Yerevan,Bright Tour LLC,Outbound tourism manager,Tourism/Hospitality/HoReCa,Full time,Permanent,,,[],"['Customer/service oriented', 'Flexible', 'Proactive', 'Organizational qualities']"
13 April 2024,557,Yerevan,«Դարֆ» ՍՊԸ,Մաքրուհի,Sales/service management,Full time,Permanent,,From 50000 AMD Net a month,[],[]
13 April 2024,704,Yerevan,SOUTH GATE CJSC,Senior Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,,['AS-Accountant'],[]
27 March 2024,828,Yerevan,Viva-MTS (MTS Armenia CJSC),Judicial Acts Enforcement Assurance Junior Lawyer,Legal,Full time,Contract,Junior,,['Practical Legal Skills'],"['Time management', 'Flexible', 'Team management']"
13 April 2024,785,Yerevan,«Դարֆ» ՍՊԸ,Գանձապահ,Sales/service management,Full time,Permanent,Mid level,From 170000 AMD Net a month,['1c Accounting Software'],['Customer/service oriented']
12 April 2024,535,Yerevan,DataArt Armenia,Middle .NET Developer with some DevOps responsibilities,Software development,Full time,Permanent,Mid level,,['.NET Framework'],['Teamwork']
01 April 2024,1054,Yerevan,“MÉDECINS DU MONDE” Association - Representation in Armenia,Medical Officer,Healthcare/Pharmaceutical,Fixed term contract,Contract,,,['Project implementation'],"['Flexible', 'Psychology', 'Stress management']"
12 April 2024,578,Yerevan,DataArt Armenia,"Strong Middle .NET Developer, Tickets Selling System",Software development,Full time,Permanent,Mid level,,['.NET Framework'],['Teamwork']
28 March 2024,1105,Yerevan,Viva-MTS (MTS Armenia CJSC),Sales and Service Specialist in Yerevan SC (On Shift),Sales/service management,Full time,Temporary,Junior,,['Sales/service experience'],"['Time management', 'Problem solving', 'Customer/service oriented', 'Flexible']"
13 April 2024,594,Yerevan,Food Depot LLC,Appliance Salesman,Sales/service management,Full time,Permanent,Mid level,,['Sales/service experience'],['Retail sales']
13 April 2024,800,Yerevan,Jellyfish Yerevan,Digital Marketing Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,[],"['Written communication skills', 'Customer/service oriented', 'Creative thinking']"
13 April 2024,649,Yerevan,AMIO BANK,Chief Leasing Development Specialist,Banking/credit,Full time,Permanent,Senior,,"['Banking legislation of RA', 'MS Excel', 'Economics', 'Knowledge of Russian and English languages']","['Personal branding', 'Time management', 'Analytical skills']"
13 April 2024,706,Yerevan,«Էրեբունի» ԲԿ,Մարքեթոլոգ,Marketing/Advertising,Full time,Permanent,Senior,,['Business relationship building'],"['Personal branding', 'Negotiation  skills', 'Time management', 'Problem solving', 'Presentation skills']"
13 April 2024,833,Yerevan,Սովռանո ՍՊԸ,Digital Marketing Specialist/SMM,Marketing/Advertising,Full time,Permanent,Mid level,,"['Digital marketing', 'Search engine optimization/marketing', 'SMM', 'Facebook Ads', 'Google Ads']","['Personal branding', 'Negotiation  skills', 'Artistic skills', 'Positive attitude', 'Time management', 'Flexible', 'Detail-oriented', 'Creative thinking', 'Analytical skills']"
13 April 2024,677,Yerevan,Food Depot LLC,Sales manager,Sales/service management,Full time,Permanent,Mid level,,['Business management'],"['Positive attitude', 'Customer/service oriented', 'Decision making', 'Ability to work under pressure']"
13 April 2024,729,Yerevan,Սովռանո ՍՊԸ,Մերչենդայզեր,Sales/service management,Full time,Contract,Mid level,,['Merchandising'],"['Ability to work independently', 'Negotiation  skills', 'Time management', 'Problem solving', 'Customer/service oriented']"
13 April 2024,743,Yerevan,MTK LLC,Head of Sales Department of Construction Materials,Sales/service management,Full time,Permanent,Senior,,"['Sales/service experience', 'Sale and cooperation ability', 'Development of a sales strategy']","['Customer/service oriented', 'Presentation skills', 'Analytical skills']"
31 March 2024,488,Yerevan,Digitain,Partner Development Manager | Portuguese Speaking,Sales/service management,Full time,Permanent,Mid level,,"['Project management', 'Customer Service skills', 'Portuguese', 'Advanced English knowledge']","['Ability to work independently', 'Negotiation  skills', 'Ability to work under pressure', 'Sense of responsibility', 'Communication Skills']"
31 March 2024,462,Yerevan,Digitain,Romanian Translator,Foreign language,Full time,Permanent,Senior,,['Translation'],"['Flexible', 'Detail-oriented', 'Teamwork', 'Hardworking', 'Communication Skills']"
31 March 2024,463,Yerevan,Digitain,Korean Translator,Foreign language,Full time,Permanent,Senior,,"['Translation', 'Korean language']","['Flexible', 'Detail-oriented', 'Teamwork', 'Hardworking', 'Communication Skills']"
31 March 2024,558,Yerevan,Digitain,DevOps Engineer (Windows),DevOps/Infrastructure,Full time,Permanent,Senior,,"['Windows Server', 'Azure', 'Linux']",[]
31 March 2024,711,Yerevan,Digitain,Procurement Specialist,Procurement/Logistics/Courier,Full time,Permanent,,,['MS Office'],"['Flexible', 'Detail-oriented', 'Multitasking']"
13 April 2024,703,Tsaghkadzor,New City Projects,Վաճառքի մասնագետ,Sales/service management,Full time,Permanent,,,[],['Time management']
31 March 2024,947,Yerevan,"""GLOBAL CREDIT"" UCO CJSC",Առցանց վաճառքի պատասխանատու,Banking/credit,Full time,Permanent,,,['Skills of expanding and maintaining the customer base'],['Problem solving']
13 April 2024,1200,Yerevan,Ashstone Studios,Middle Front-End Developer,Software development,Full time,Permanent,Mid level,,"['jQuery', 'JavaScript', 'WordPress', 'HTML5/CSS3']","['Leadership skills', 'Written communication skills', 'Positive attitude', 'Detail-oriented', 'Teamwork']"
13 April 2024,843,Yerevan,Zangak Publishing House,Խմբագիր-սրբագրիչ,General/professional/Other services,Full time,Permanent,Senior,,[],"['Time management', 'Detail-oriented', 'Creative thinking', 'Teamwork']"
13 April 2024,737,Yerevan,Հայաստանի Հաշվապահների Ասոցիացիա,Ստուգումների համակարգող,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['Tax legislation of RA', 'MS Excel']","['Time management', 'Detail-oriented', 'Communication']"
28 March 2024,911,Yerevan,Caucasus Research Resource Center (CRRC),Final Evaluation on “Community Poverty Reduction Know-How” three-year project,Consultancy,Fixed term contract,Civil contract,Senior,,['Data processing'],"['Ability to work independently', 'Time management', 'Detail-oriented', 'Presentation skills', 'Self-motivation', 'Communication']"
13 April 2024,592,Yerevan,Ֆրիվեյ Ֆայնանս ՓԲԸ,Senior accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['ArmSoft accounting software', 'Financial analysis', 'Tax legislation of RA']","['Written communication skills', 'Customer/service oriented']"
10 April 2024,1639,Yerevan,Prokat.am,Office Manager,Administrative/office-work,Full time,Contract,,From 130000 AMD Net a month,[],"['Personal branding', 'Time management', 'Problem solving', 'Flexible', 'Multitasking']"
13 April 2024,1221,Yerevan,Սովռանո ՍՊԸ,Հաշվետար,Accounting/Bookkeeping/Cash register,Full time,Contract,Junior,,['1c Accounting Software'],"['Adaptability', 'Teamwork', 'Hardworking']"
13 April 2024,625,Yerevan,Սովռանո ՍՊԸ,Շուկայի զարգացման պատասխանատու,Sales/service management,Full time,Contract,Mid level,,[],"['Ability to work independently', 'Time management', 'Problem solving', 'Customer/service oriented', 'Logical thinking', 'Teamwork', 'Ability to work under pressure']"
13 April 2024,1430,Yerevan,Սովռանո ՍՊԸ,Մարդկային Ռեսուրսների Կառավարման բաժնի ավագ մասնագետ,Human Resources,Full time,Contract,Mid level,,"['Business management', 'Employment & labour law of the RA']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Conflict resolution skills', 'Adaptability', 'Flexible']"
31 March 2024,543,Yerevan,SoftConstruct,Account Manager (English and Turkish languages),Business/Management,Full time,Permanent,Mid level,,"['Business relationship building', 'MS Office']","['Negotiation  skills', 'Written communication skills', 'Time management']"
13 April 2024,775,Yerevan,"""Telecom Armenia"" OJSC",Տեխնիկական աջակցման մասնագետ,IT Support/Technician,Full time,Permanent,Mid level,,"['Unix', 'Linux', 'DNS', 'TCP and UDP Communication Protocols']","['Time management', 'Problem solving', 'Customer/service oriented', 'Flexible', 'Teamwork', 'Sense of responsibility']"
12 April 2024,677,Yerevan                                            (Remote),Nexolabs,Senior DevOps Engineer,DevOps/Infrastructure,Part time,Contract,Senior,,"['Python', 'Docker', 'DevOps', 'Kubernetes', 'CI/CD']","['Written communication skills', 'Problem solving']"
12 April 2024,475,Yerevan,SmartCode,C# Software Engineer/Trainer,Software development,Other,Contract,,,['.NET Framework'],[]
12 April 2024,504,Yerevan,SmartCode,Java Engineer/Trainer,Software development,Fixed term contract,Contract,,,['Java'],[]
10 April 2024,3139,Yerevan                                            (Remote),ԱՁ Դավիթ Մարուքյան,Rewrite,Content writing,Remote,Freelance,C level,120000 AMD - 250000 AMD Net a month,"['Advanced English knowledge', 'Proficiency in Written English', 'Native/near Native English']","['Ability to work independently', 'Written communication skills', 'Creative thinking', 'Teamwork']"
12 April 2024,942,Yerevan,IDBank CJSC,Card Operations Appeal and Monitoring Unit Specialist,Banking/credit,Full time,Permanent,,,['LSoft'],"['Time management', 'Teamwork']"
29 March 2024,767,Yerevan,IDBank CJSC,Card Operations Appeal and Monitoring Unit Specialist (evening and night shift),Banking/credit,Full time,Permanent,Junior,,"['LSoft', 'Smart Vista']","['Teamwork', 'Attention to details']"
12 April 2024,1007,Yerevan,Galaxy Group of Companies,Tour Manager,Tourism/Hospitality/HoReCa,Full time,Permanent,,,['Sales'],"['Negotiation  skills', 'Written communication skills', 'Time management', 'Communication']"
31 March 2024,535,Yerevan,CENTRAL BANK OF ARMENIA,Engineer /Corporate Services Directorate /Facility Management Department,Mechanical/Engineering,Full time,Other,,,[],"['Problem solving', 'Attention to details', 'Communication Skills']"
31 March 2024,647,Yerevan,4u.am,B2B Sales Representative,Sales/service management,Full time,Permanent,Senior,,['Active Sales'],[]
29 March 2024,553,Yerevan,IDBank CJSC,Կորպորատիվ բիզնեսի վարկային ռիսկերի գնահատման բաժնի առաջատար / գլխավոր մասնագետ,Banking/credit,Full time,Permanent,Mid level,,"['Financial analysis', 'Risk management', 'Analytical and Mathematical skills']","['Ability to work independently', 'Time management', 'Analytical skills']"
29 March 2024,590,Yerevan,IDBank CJSC,Մանրածախ խնդրահարույց ակտիվների վերադարձման բաժնի մասնագետ,Banking/credit,Full time,Permanent,,,['MS Excel'],"['Negotiation  skills', 'Ability to work under pressure']"
12 April 2024,935,Yerevan,Earlyone,Customer Success Specialist,Sales/service management,Full time,Permanent,Mid level,,['ASP.NET MVC'],[]
27 March 2024,429,Yerevan,FINCA UCO CJSC,"SENIOR PROJECT MANAGER (Project Management, Digital Transformation, Business Transformation)",Product/Project Management,Full time,Permanent,Senior,,"['Project management', 'Process Automation and Digitalization']",[]
12 April 2024,887,Yerevan,Alias LLC,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['MS Word', 'MS Excel', 'Online banking', 'ARMSOFT']",[]
12 April 2024,1817,Yerevan                                            (Remote),Freedom Broker Armenia,Freelance recruiter,Human Resources,Other,Civil contract,Senior,,['Recruitment/talent acquisition'],"['Negotiation  skills', 'Written communication skills']"
12 April 2024,896,Yerevan,ՅՈՒՆԻԲԱՆԿ ԲԲԸ,Հաճախորդների հետ հարաբերությունների վարչության պետ,Banking/credit,Full time,Permanent,,,"['MS Office', 'LSBank']","['Proactivity', 'Creative']"
