Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
19 April 2024,865,Yerevan,Doxx,System Administrator,Hardware Design / Engineering,Full time,Permanent,Mid level,,"['Windows Server', 'Linux OS', 'Networking', 'VMware Infrastructure']","['Customer/service oriented', 'Goal-oriented', 'Creative thinking', 'Teamwork']"
21 April 2024,520,Yerevan,SOFT CONSULTING,Sales Manager (French speaker),Other IT,Full time,Permanent,Senior,,"['Sales/service experience', 'Customer Service skills']","['Leadership skills', 'Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Customer/service oriented', 'Goal-oriented', 'Result-oriented', 'Research skills', 'Communication']"
24 April 2024,621,Yerevan,SoftConstruct,Customer Support Agent (German and English) /mixed shift/VBET,Sales/service management,Full time,Permanent,Mid level,,['Customer Service skills'],[]
21 April 2024,500,Yerevan,Gapex LLC,Ինժեներ-կոնստրուկտր,Production,Full time,Civil contract,Junior,,['AutoCAD'],[]
24 April 2024,1318,Yerevan,ASBIS AM,General Manager,Human Resources,Full time,Contract,C level,,"['Business management', 'Project management']","['Negotiation  skills', 'Presentation skills', 'Analytical skills', 'Teamwork', 'Team management']"
24 April 2024,1225,Yerevan,Yandex,Менеджер по закупкам,Administrative/office-work,Full time,Permanent,Mid level,,"['Financial statement preparation', 'Procurement']",[]
24 April 2024,1014,Yerevan,PI Hospitality LLC,Restaurant manager,Tourism/Hospitality/HoReCa,Full time,Permanent,Senior,,"['English', 'Russian language']","['Leadership skills', 'Negotiation  skills', 'Problem solving', 'Customer/service oriented', 'Flexible', 'Detail-oriented', 'Teamwork', 'Work under pressure', 'Stress management', 'Team management', 'Hard-working', 'Communication']"
24 April 2024,395,Yerevan,Digitain,Partner Development Manager | Portuguese Speaking,Sales/service management,Full time,Permanent,Mid level,,"['Project management', 'Customer Service skills', 'Portuguese', 'Advanced English knowledge']","['Ability to work independently', 'Negotiation  skills', 'Ability to work under pressure', 'Sense of responsibility', 'Communication Skills']"
24 April 2024,534,Yerevan,Digitain,DevOps Engineer (Windows),DevOps/Infrastructure,Full time,Permanent,Senior,,"['Windows Server', 'Azure', 'Linux']",[]
24 April 2024,1042,Yerevan,GRASS Armenia,Sales manager,Sales/service management,Full time,Permanent,Mid level,400000 AMD - 600000 AMD Net a month,['Business relationship building'],['Negotiation  skills']
24 April 2024,514,Yerevan,Synopsys Armenia,Senior Database Administrator / 47286BR,Hardware design,Full time,Permanent,Senior,,"['Python', 'Unix', 'Bash', 'SQL']",[]
24 April 2024,846,Yerevan,Garage Masters' Mall,Service Manager,Sales/service management,Full time,Permanent,Senior,,['MS Excel'],"['Personal branding', 'Negotiation  skills', 'Teamwork', 'Open-Mindedness']"
24 April 2024,419,Yerevan,Synopsys Armenia,Analog Design Engineer / 46216BR,Hardware design,Full time,Permanent,Mid level,,"['Verilog', 'CMOS']",[]
24 April 2024,380,Yerevan,Synopsys Armenia,High-Speed Analog Design and Methodology Design Engineer / 46506BR,Hardware design,Full time,Permanent,Mid level,,"['CMOS', 'Matlab']",[]
24 April 2024,401,Yerevan,Synopsys Armenia,Senior Layout Design Engineer / 46442BR,Hardware design,Full time,Permanent,Senior,,"['Python', 'TCL', 'CMOS', 'EDA']",[]
24 April 2024,464,Yerevan,Synopsys Armenia,Quality Engineering Manager - 47125BR,Quality Assurance /Control,Full time,Permanent,C level,,['Project management'],['Communication']
24 April 2024,381,Yerevan,Synopsys Armenia,ASIC Physical Design Engineer / 48579BR,Hardware design,Full time,Permanent,Mid level,,"['Perl', 'Python', 'Shell scripts', 'Unix', 'TCL']",[]
24 April 2024,851,Gyumri,"""Telecom Armenia"" OJSC",Վաճառքի և սպասարկման կենտրոնի մասնագետ Գյումրի քաղաքում,Sales/service management,Full time,Permanent,Junior,,"['Sales/service experience', 'Customer Service skills', 'Sale and cooperation ability']","['Ability to work independently', 'Personal branding', 'Negotiation  skills', 'Time management', 'Problem solving']"
24 April 2024,992,Yerevan,Drive Motors,Supply chain manager,Administrative/office-work,Full time,Permanent,Senior,From 300000 AMD Net a month,['MS Excel'],"['Logical thinking', 'Critical thinking', 'Fast learning ability', 'Ability to work under pressure', 'Organizational skills']"
24 April 2024,548,Ashtarak,"""Telecom Armenia"" OJSC",Վաճառքի և սպասարկման կենտրոնի մասնագետ Աշտարակ  քաղաքում,Sales/service management,Full time,Permanent,Junior,,"['Sales/service experience', 'Customer Service skills', 'Sale and cooperation ability']","['Ability to work independently', 'Personal branding', 'Negotiation  skills', 'Time management', 'Problem solving']"
24 April 2024,626,Yerevan,IQ Soft,Strategic Partners Account Manager,IT Support/Technician,Full time,Permanent,Mid level,,"['Analytics and research', 'B2B marketing']","['Positive attitude', 'Time management', 'Problem solving', 'Communicability']"
24 April 2024,785,Yerevan,emater,Customer Service Representative,Sales/service management,Full time,Permanent,Mid level,,['Customer Service skills'],['Communication']
24 April 2024,893,Yerevan,emater,Head of Finance,Finance Management,Full time,Permanent,Senior,,"['Financial analysis', 'Finance']","['Leadership skills', 'Negotiation  skills', 'Analytical skills']"
24 April 2024,1062,Yerevan,Intelinair,Software Development Engineer in Test,Quality Assurance /Control,Full time,Permanent,Mid level,,"['Selenium', 'Git/Github', 'NoSQL databases', 'Python', 'JavaScript', 'CI/CD', 'Cypress', 'Postman', 'Postman/Jmeter']",[]
10 April 2024,552,Yerevan,Viva-MTS (MTS Armenia CJSC),Finance and Business Processes Audit Senior Specialist,Audit/Compliance,Full time,Permanent,Senior,,['Audit'],"['Detail-oriented', 'Result-oriented']"
08 April 2024,568,Yerevan,Ameriabank CJSC,"Senior loan analyst, Payment Instruments and Escrow Division",Banking/credit,Full time,Permanent,Senior,,[],['Analytical skills']
08 April 2024,584,Yerevan,Ameriabank CJSC,Product Marketing Senior Specialist,Marketing/Advertising,Full time,Permanent,Senior,,['Marketing'],['Product Marketing']
24 April 2024,522,Yerevan,SoftConstruct,Chief Marketing Officer/ VBET,Marketing/Advertising,Full time,Permanent,C level,,['Digital marketing'],['Communication']
12 April 2024,754,Yerevan,SoftConstruct,Partner Support Specialist,Administrative/office-work,Full time,Permanent,Junior,,"['JIRA', 'MS Windows, MS Office']","['Positive attitude', 'Customer/service oriented']"
05 April 2024,832,Yerevan,Ameriabank CJSC,"Junior Lawyer, Administrative Legal and Litigation Practice Division",Legal,Full time,Permanent,Junior,,['Administrative Law'],[]
24 April 2024,848,Yerevan,Անդակո ՍՊԸ,Մերչենդայզեր,Sales/service management,Full time,Permanent,Mid level,200000 AMD - 250000 AMD Net a month,"['Sales/service experience', 'Market analysis', 'Marketing management']",[]
24 April 2024,766,Yerevan,SoftConstruct,Շինարարական Աշխատանքների Ղեկավարի Տեղակալ,Construction,Full time,Permanent,Senior,,"['MS Excel', 'MS Office']","['Leadership skills', 'Time management', 'Problem solving', 'Conflict resolution skills']"
24 April 2024,809,Yerevan,Acba Bank OJSC,Digital Product Manager,Product/Project Management,Full time,Permanent,Senior,,"['JIRA', 'MS Power Point', 'Figma']",[]
10 April 2024,479,Yerevan,Viva-MTS (MTS Armenia CJSC),Transmission Engineer,System Admin/Engineer,Full time,Permanent,Mid level,,['ASP.NET MVC'],[]
24 April 2024,708,Yerevan,818 Consulting,Հաշվապահ,Accounting/Bookkeeping/Cash register,Full time,Contract,Junior,,"['1c Accounting Software', 'ArmSoft accounting software']","['Negotiation  skills', 'Time management']"
05 April 2024,538,Yerevan,Digitain,Internal Security Video Monitoring Specialist,Security,Full time,Permanent,Mid level,,['MS Office'],"['Analytical skills', 'Quick learner', 'Responsibility']"
05 April 2024,811,Yerevan,Digitain,Ներքին անվտանգության տեսահսկման մասնագետ,Security,Full time,Permanent,Mid level,,"['MS Word', 'MS Excel']","['Stress management', 'Responsibility']"
14 April 2024,864,Yerevan,Digitain,Հասանելիությունների վերահսկման մասնագետ,Administrative/office-work,Full time,Contract,Junior,,"['MS Word', 'MS Excel', 'MS Office', 'Knowledge of Russian and English languages']","['Written communication skills', 'Detail-oriented', 'Logical thinking', 'Responsibility']"
23 April 2024,1160,Yerevan                                            (Remote),KL Engineer,Junior accountant,Administrative/office-work,Part time,Permanent,Junior,To 120000 AMD Net a month,"['Taxservise', 'E-invoicing', 'ARMSOFT', 'Personnel accounting', 'Primary accounting documentation']",[]
23 April 2024,2459,Yerevan                                            (Remote),ARMENIANS UNIFIED,Social Media Intern,Marketing/Advertising,Full time,Permanent,,700 USD - 700 USD Net a month,[],"['Positive attitude', 'Creative thinking', 'Fast learning ability']"
22 April 2024,819,Yerevan,Ավանտա նորարարական բժշկության կենտրոն,Բուժքույր ստոմատոլոգիական կլինիկայի համար,Healthcare/Pharmaceutical,Full time,Permanent,Mid level,From 120000 AMD Net a month,['Windows Server'],[]
22 April 2024,2271,Yerevan,Ավանտա նորարարական բժշկության կենտրոն,Ադմինիստրատոր,Administrative/office-work,Full time,Permanent,Senior,From 150000 AMD Net a month,['Customer Service skills'],"['Ability to work independently', 'Personal branding', 'Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Conflict resolution skills', 'Customer/service oriented', 'Detail-oriented', 'Decision making', 'Teamwork', 'Hardworking', 'Sense of responsibility', 'Organizational skills', 'Work under pressure']"
22 April 2024,1486,Gyumri,ՌԵՎԵԼ ՏՈՒՐ,Tour Manager,Tourism/Hospitality/HoReCa,Full time,Permanent,,,['Outgoing tourism'],[]
21 April 2024,1250,Yerevan,Skyline Tour Service,Receptionist,Tourism/Hospitality/HoReCa,Full time,Contract,,,[],['Positive attitude']
04 April 2024,1203,Yerevan,Ameriabank CJSC,Tech lead of product teams (Tribe),Software development,Full time,Permanent,Senior,,['Development Architecture'],[]
21 April 2024,687,Yerevan,TUMO Center for Creative Technologies,3D Scanning Technical Specialist,Art/Design/Architecture,Full time,Permanent,Junior,,['Photography'],['Communication']
21 April 2024,591,Yerevan,TUMO Center for Creative Technologies,Audio and Visual Specialist,IT Support/Technician,Full time,Permanent,Mid level,,['Audio technique'],['Teamwork']
21 April 2024,748,Yerevan,TUMO Center for Creative Technologies,Construction Procurement specialist,Education/training,Full time,Permanent,Mid level,,['Procurement'],['Communication']
21 April 2024,689,Yerevan,TUMO Center for Creative Technologies,Cost Estimator,Construction,Full time,Permanent,Mid level,,['Cost control'],['Communication']
21 April 2024,522,Yerevan,TUMO Center for Creative Technologies,3D Photogrammetry Scanning Technician,Motion Graphic Design,Full time,Permanent,Mid level,,['Adobe Lightroom'],['Communication']
21 April 2024,768,Yerevan,TUMO Center for Creative Technologies,PR Officer,Communications/Journalism/PR,Full time,Permanent,Senior,,['English'],['Communication']
21 April 2024,688,Yerevan,TUMO Center for Creative Technologies,Head of Engineering,Software development,Full time,Permanent,C level,,['Engineering'],[]
21 April 2024,704,Yerevan,TUMO Center for Creative Technologies,UX Researcher,Other IT,Full time,Permanent,,,['Initiative'],['Hardworking']
21 April 2024,1263,Yerevan,ECOS,Customer Service Specialist,Sales/service management,Full time,Contract,Mid level,,"['CRM, Helpdesk, Amdocs', 'Zendesk։ Customer Service Software & Sales CRM']","['Fluent speech', 'english', 'Customer Support', 'Communication Skills']"
05 April 2024,1024,Yerevan,CENTRAL BANK OF ARMENIA,Analyst/Operational and IT Risk Division/Risk Analysis Department,Banking/credit,Full time,Other,Mid level,,[],"['Analytical skills', 'Communication Skills']"
14 April 2024,1315,Ashtarak,Fun Fruit,Administrative Assistant,Administrative/office-work,Full time,Permanent,Mid level,,"['MS Windows, MS Office']",[]
10 April 2024,1076,Yerevan,Converse Bank,"Մասնագետ, Վճարային տերմինալների սպասարկման խումբ",IT Support/Technician,Full time,Permanent,Mid level,,"['Linux', 'TCP/IP']","['Problem solving', 'Teamwork']"
21 April 2024,751,Yerevan,AraratBank OJSC,Դիլինգային կենտրոնի ավագ դիլեր,Banking/credit,Full time,Contract,Senior,,"['ArmSoft accounting software', 'Banking legislation of RA']","['Analytical skills', 'Teamwork', 'Result-oriented']"
21 April 2024,989,Yerevan,Atenk Ltd,Բուժքույր,Healthcare/Pharmaceutical,Full time,Permanent,,,['Medical education'],[]
19 April 2024,1384,Yerevan,MG Group,Bookkeeper,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,From 200000 AMD Net a month,"['ArmSoft accounting software', 'MS Excel', 'AS-Accountant']","['Detail-oriented', 'Fast orientation', 'Multitasking']"
21 April 2024,1056,Yerevan,Ucom,Ներքին իրավական ակտերի ապահովման մասնագետ,Legal,Full time,Permanent,Mid level,,[],['Ability to work independently']
05 April 2024,895,Yerevan,AraratBank OJSC,Վարկային մասնագետ ք․ Երևան (ՓՄՁ վարկավորման բաժին ),Banking/credit,Full time,Permanent,,,['MS Office'],"['Negotiation  skills', 'Presentation skills', 'Analytical skills']"
05 April 2024,886,Gyumri,AraratBank OJSC,Վարկային մասնագետ ք․ Գյումրի (ՓՄՁ վարկավորման բաժին ),Banking/credit,Full time,Permanent,,,['MS Office'],"['Negotiation  skills', 'Presentation skills', 'Analytical skills']"
21 April 2024,1139,Yerevan                                            (Remote),iBooben Development,Media Buyer (Canadian Market),Marketing/Advertising,Full time,Permanent,Senior,,"['Digital marketing', 'Media Planning', 'Performance management', 'Marketing Analysis', 'Proficiency in Google Analytics and social media analytics tools']","['Positive attitude', 'Time management', 'Problem solving', 'Detail-oriented', 'Goal-oriented', 'Communication Skills']"
21 April 2024,1077,Yerevan,BostonGene Technologies,Bioinformatics Software Developer,Software development,Full time,Permanent,Mid level,,['Python'],['Detail-oriented']
05 April 2024,1298,Yerevan,UNDP Armenia Office,Project Task Analyst - NPSA-8,Product/Project Management,Full time,Contract,Senior,,['Project management'],[]
21 April 2024,1199,Yerevan,Adjarabet.am,Copywriter,Marketing/Advertising,Full time,Permanent,Mid level,,"['MS Word', 'MS Power Point', 'Task management', 'Information visualization', 'English', 'Russian language']","['Positive attitude', 'Flexible', 'Detail-oriented', 'Creative thinking']"
21 April 2024,1605,Yerevan,gg,Support Specialist,Sales/service management,Full time,Permanent,,,['Customer Service skills'],"['Written communication skills', 'Problem solving', 'Decision making', 'Analytical skills', 'Teamwork', 'Communication']"
21 April 2024,1059,Yerevan,LUGERA Armenia,Night-Shift Sales Representative,Sales/service management,Full time,Permanent,Mid level,,"['MS Office', 'English']","['Ability to work independently', 'Customer/service oriented', 'Fast learning ability', 'Cold sales']"
